Price,Manufacturer,Model,Horse Power,Mileage,Transmission,Fuel,Posting Month,Posting Year,Age,country_of_origin
28000.0,SSANGYONG,KORANDO,8.0,231000.0,Automatic,Gasoline,June,2023,22,South Korea
59500.0,SSANGYONG,TIVOLI,8.0,97000.0,Automatic,Gasoline,June,2023,5,South Korea
35500.0,SSANGYONG,KORANDO,10.0,226000.0,Manual,Diesel,May,2023,13,South Korea
28000.0,SSANGYONG,ACTYON,7.0,350000.0,Manual,Diesel,May,2023,10,South Korea
69000.0,SSANGYONG,TIVOLI,7.0,89000.0,Manual,Gasoline,May,2023,6,South Korea
61000.0,SSANGYONG,TIVOLI,8.0,96000.0,Automatic,Gasoline,May,2023,5,South Korea
64000.0,SSANGYONG,ACTYON,7.0,90000.0,Manual,Gasoline,April,2023,3,South Korea
35000.0,SSANGYONG,ACTYON,7.0,149000.0,Manual,Diesel,April,2023,12,South Korea
53000.0,SSANGYONG,TIVOLI XLV,7.0,120000.0,Automatic,Gasoline,March,2023,7,South Korea
62500.0,SSANGYONG,TIVOLI,8.0,80000.0,Automatic,Gasoline,March,2023,7,South Korea
62000.0,SSANGYONG,TIVOLI,8.0,93000.0,Automatic,Gasoline,March,2023,5,South Korea
38000.0,SSANGYONG,ACTYON,8.0,136188.0,Automatic,Diesel,February,2023,12,South Korea
43000.0,SSANGYONG,ACTYON,7.0,132500.0,Manual,Diesel,February,2023,11,South Korea
62500.0,SSANGYONG,TIVOLI,8.0,89000.0,Automatic,Gasoline,February,2023,7,South Korea
55000.0,SSANGYONG,TIVOLI,7.0,100000.0,Automatic,Gasoline,November,2022,8,South Korea
24000.0,SSANGYONG,REXTON,7.0,235000.0,Manual,Diesel,January,2023,23,South Korea
12345.0,SSANGYONG,KORANDO,11.0,118309.0,Automatic,Diesel,February,2023,10,South Korea
45000.0,SSANGYONG,TIVOLI XLV,7.0,105000.0,Manual,Gasoline,December,2022,7,South Korea
60000.0,SSANGYONG,TIVOLI,7.0,114000.0,Automatic,Gasoline,November,2022,8,South Korea
55000.0,SSANGYONG,TIVOLI,7.0,107000.0,Manual,Gasoline,November,2022,6,South Korea
68000.0,SSANGYONG,TIVOLI,7.0,115000.0,Manual,Gasoline,February,2024,4,South Korea
38000.0,SSANGYONG,REXTON,11.0,210000.0,Manual,Diesel,February,2024,15,South Korea
40000.0,SSANGYONG,ACTYON,7.0,200000.0,Automatic,Diesel,February,2024,7,South Korea
49500.0,SSANGYONG,TIVOLI,7.0,130000.0,Automatic,Diesel,February,2024,8,South Korea
56000.0,SSANGYONG,TIVOLI,7.0,84000.0,Manual,Gasoline,February,2024,7,South Korea
120000.0,SSANGYONG,MUSSO,7.0,70000.0,Automatic,Diesel,February,2024,5,South Korea
59000.0,SSANGYONG,TIVOLI,7.0,38000.0,Automatic,Gasoline,February,2024,9,South Korea
38000.0,SSANGYONG,KYRON,9.0,232000.0,Manual,Diesel,February,2024,12,South Korea
55000.0,SSANGYONG,TIVOLI,7.0,100000.0,Manual,Gasoline,February,2024,5,South Korea
120000.0,SSANGYONG,KORANDO DUNE,8.0,22000.0,Automatic,Diesel,February,2024,2,South Korea
42000.0,SSANGYONG,KYRON,9.0,258000.0,Manual,Diesel,February,2024,11,South Korea
56000.0,SSANGYONG,TIVOLI,8.0,66500.0,Automatic,Gasoline,January,2024,7,South Korea
75000.0,SSANGYONG,TIVOLI,6.0,56000.0,Manual,Gasoline,February,2024,2,South Korea
58000.0,SSANGYONG,REXTON,10.0,260000.0,Automatic,Diesel,February,2024,10,South Korea
85000.0,SSANGYONG,KORANDO,9.0,69000.0,Manual,Gasoline,February,2024,3,South Korea
48500.0,SSANGYONG,TIVOLI,7.0,98600.0,Manual,Gasoline,January,2024,7,South Korea
66000.0,SSANGYONG,TIVOLI,7.0,35000.0,Manual,Gasoline,January,2024,6,South Korea
45000.0,SSANGYONG,ACTYON,7.0,300000.0,Manual,Diesel,January,2024,8,South Korea
67000.0,NISSAN,X-TRAIL,7.0,170000.0,Automatic,Diesel,November,2023,9,Japan
36000.0,NISSAN,JUKE,7.0,131000.0,Manual,Gasoline,November,2023,12,Japan
55000.0,NISSAN,QASHQAI,6.0,143000.0,Automatic,Gasoline,November,2023,8,Japan
48000.0,NISSAN,NAVARA,10.0,220000.0,Manual,Diesel,November,2023,13,Japan
52000.0,NISSAN,NAVARA,10.0,215000.0,Manual,Diesel,November,2023,12,Japan
35000.0,NISSAN,JUKE,7.0,159000.0,Automatic,Gasoline,November,2023,11,Japan
32000.0,NISSAN,MICRA,5.0,118000.0,Manual,Gasoline,November,2023,8,Japan
38900.0,NISSAN,JUKE,7.0,138000.0,Manual,Gasoline,November,2023,14,Japan
34000.0,NISSAN,MICRA,4.0,67000.0,Manual,Gasoline,November,2023,4,Japan
28800.0,NISSAN,MICRA,5.0,90000.0,Manual,Gasoline,November,2023,5,Japan
47000.0,NISSAN,MURANO,12.0,145400.0,Automatic,Diesel,November,2023,13,Japan
56000.0,NISSAN,PATROL,15.0,354000.0,Manual,Diesel,November,2023,18,Japan
82000.0,NISSAN,QASHQAI,6.0,62000.0,Automatic,Gasoline,November,2023,6,Japan
81900.0,NISSAN,QASHQAI,6.0,62000.0,Automatic,Gasoline,November,2023,6,Japan
44000.0,NISSAN,JUKE,7.0,105000.0,Manual,Gasoline,November,2023,12,Japan
85000.0,NISSAN,QASHQAI,6.0,87000.0,Manual,Diesel,November,2023,4,Japan
80000.0,NISSAN,QASHQAI,6.0,122000.0,Manual,Gasoline,November,2023,8,Japan
28000.0,NISSAN,MICRA,5.0,170000.0,Manual,Gasoline,November,2023,8,Japan
29000.0,NISSAN,MICRA,5.0,85000.0,Automatic,Gasoline,November,2023,10,Japan
42000.0,NISSAN,QASHQAI,6.0,146000.0,Automatic,Gasoline,November,2023,13,Japan
85000.0,NISSAN,QASHQAI,6.0,85000.0,Manual,Diesel,November,2023,4,Japan
28000.0,NISSAN,TERRANO,10.0,345000.0,Automatic,Diesel,November,2023,23,Japan
36000.0,NISSAN,JUKE,6.0,89000.0,Automatic,Gasoline,November,2023,3,Japan
45000.0,NISSAN,JUKE,7.0,139000.0,Automatic,Gasoline,November,2023,10,Japan
40800.0,NISSAN,QASHQAI,7.0,335000.0,Manual,Diesel,November,2023,13,Japan
70000.0,NISSAN,QASHQAI,6.0,89000.0,Manual,Diesel,November,2023,7,Japan
28000.0,NISSAN,MICRA,5.0,70000.0,Manual,Gasoline,November,2023,10,Japan
52000.0,NISSAN,NAVARA,10.0,215000.0,Manual,Diesel,November,2023,12,Japan
24500.0,NISSAN,MICRA,5.0,98000.0,Manual,Gasoline,November,2023,11,Japan
51000.0,NISSAN,JUKE,6.0,131000.0,Manual,Gasoline,November,2023,9,Japan
9999.0,NISSAN,PATROL GR,7.0,230000.0,Automatic,Gasoline,November,2023,24,Japan
29300.0,NISSAN,MICRA,4.0,100000.0,Manual,Gasoline,November,2023,7,Japan
29000.0,NISSAN,PATROL GR,11.0,334000.0,Manual,Diesel,November,2023,34,Japan
62500.0,NISSAN,QASHQAI,6.0,104000.0,Manual,Gasoline,November,2023,8,Japan
25800.0,NISSAN,MICRA,5.0,137000.0,Manual,Gasoline,November,2023,13,Japan
17500.0,NISSAN,MICRA,65.0,169700.0,Manual,Gasoline,November,2023,18,Japan
44000.0,NISSAN,JUKE,6.0,127800.0,Manual,Gasoline,November,2023,13,Japan
46000.0,NISSAN,JUKE,5.0,200000.0,Manual,Diesel,November,2023,10,Japan
47500.0,NISSAN,JUKE,6.0,128000.0,Automatic,Gasoline,November,2023,10,Japan
39000.0,NISSAN,QASHQAI,6.0,243000.0,Manual,Diesel,November,2023,14,Japan
44000.0,NISSAN,JUKE,7.0,105000.0,Manual,Gasoline,November,2023,12,Japan
30000.0,NISSAN,MICRA,5.0,135000.0,Manual,Gasoline,December,2023,5,Japan
90000.0,NISSAN,NAVARA,10.0,120000.0,Manual,Diesel,December,2023,5,Japan
46000.0,NISSAN,JUKE,5.0,200000.0,Manual,Diesel,December,2023,10,Japan
25000.0,NISSAN,X-TRAIL,7.0,300000.0,Manual,Gasoline,November,2023,20,Japan
51000.0,NISSAN,QASHQAI,6.0,119000.0,Manual,Diesel,December,2023,7,Japan
47000.0,NISSAN,MURANO,12.0,145300.0,Automatic,Diesel,November,2023,13,Japan
31000.0,NISSAN,MICRA,5.0,90000.0,Manual,Gasoline,November,2023,7,Japan
4900.0,NISSAN,NAVARA,10.0,257000.0,Manual,Diesel,November,2023,11,Japan
44500.0,NISSAN,NAVARA,10.0,180000.0,Manual,Diesel,October,2023,15,Japan
28000.0,NISSAN,TERRANO,10.0,345000.0,Automatic,Diesel,November,2023,23,Japan
24000.0,NISSAN,MICRA,5.0,100000.0,Manual,Gasoline,December,2023,11,Japan
39000.0,NISSAN,QASHQAI,6.0,153000.0,Manual,Diesel,November,2023,10,Japan
45000.0,NISSAN,JUKE,6.0,200000.0,Manual,Gasoline,October,2023,8,Japan
38500.0,NISSAN,QASHQAI,6.0,172999.0,Manual,Diesel,September,2023,12,Japan
47000.0,NISSAN,QASHQAI,6.0,220565.0,Manual,Diesel,September,2023,11,Japan
42500.0,NISSAN,NAVARA,10.0,244000.0,Manual,Diesel,September,2023,11,Japan
53500.0,NISSAN,QASHQAI,5.0,133000.0,Manual,Diesel,September,2023,7,Japan
39000.0,NISSAN,QASHQAI,6.0,335000.0,Manual,Diesel,September,2023,14,Japan
50000.0,NISSAN,JUKE,7.0,201000.0,Automatic,Gasoline,August,2023,9,Japan
40000.0,NISSAN,PATROL,11.0,200000.0,Manual,Diesel,June,2023,29,Japan
22000.0,NISSAN,PIXO,4.0,136000.0,Manual,Gasoline,May,2023,14,Japan
52500.0,NISSAN,QASHQAI,7.0,210000.0,Manual,Diesel,May,2023,8,Japan
65000.0,NISSAN,QASHQAI,6.0,78000.0,Automatic,Gasoline,May,2023,8,Japan
32000.0,NISSAN,MICRA,5.0,110000.0,Manual,Gasoline,July,2023,6,Japan
22000.0,NISSAN,NAVARA,10.0,380852.0,Manual,Diesel,July,2023,19,Japan
34000.0,NISSAN,MICRA,5.0,77000.0,Manual,Gasoline,July,2023,7,Japan
47000.0,NISSAN,QASHQAI,5.0,162800.0,Manual,Gasoline,June,2023,12,Japan
34000.0,NISSAN,NAVARA,8.0,275000.0,Manual,Diesel,May,2023,17,Japan
34000.0,NISSAN,MICRA,5.0,77000.0,Manual,Gasoline,July,2023,7,Japan
35500.0,NISSAN,QASHQAI,6.0,202000.0,Manual,Diesel,June,2023,14,Japan
26500.0,NISSAN,MICRA,4.0,115000.0,Manual,Gasoline,June,2023,8,Japan
26500.0,NISSAN,MICRA,4.0,115000.0,Manual,Gasoline,June,2023,8,Japan
28000.0,NISSAN,TERRANO,5.0,280000.0,Manual,Diesel,June,2023,29,Japan
52000.0,NISSAN,PATROL,17.0,240000.0,Manual,Diesel,May,2023,24,Japan
71000.0,NISSAN,QASHQAI,6.0,104000.0,Manual,Gasoline,May,2023,7,Japan
30000.0,NISSAN,MICRA,5.0,97000.0,Manual,Gasoline,March,2023,7,Japan
58900.0,NISSAN,QASHQAI,7.0,172000.0,Automatic,Gasoline,April,2023,7,Japan
59000.0,NISSAN,QASHQAI,6.0,92120.0,Automatic,Gasoline,April,2023,7,Japan
26000.0,NISSAN,TERRANO,11.0,280000.0,Manual,Diesel,April,2023,28,Japan
52000.0,NISSAN,PATROL,17.0,333333.0,Manual,Diesel,May,2023,24,Japan
33000.0,NISSAN,MICRA,4.0,86000.0,Manual,Gasoline,March,2023,5,Japan
69900.0,NISSAN,QASHQAI,6.0,67500.0,Automatic,Gasoline,March,2023,9,Japan
35000.0,NISSAN,QASHQAI,6.0,237000.0,Manual,Diesel,April,2023,14,Japan
25000.0,NISSAN,MICRA,5.0,105000.0,Manual,Gasoline,March,2023,11,Japan
18000.0,NISSAN,PATROL,11.0,300000.0,Manual,Diesel,March,2023,32,Japan
45000.0,NISSAN,JUKE,7.0,97000.0,Automatic,Gasoline,March,2023,11,Japan
36000.0,NISSAN,QASHQAI,7.0,260000.0,Manual,Diesel,May,2023,13,Japan
83000.0,NISSAN,X-TRAIL,7.0,101000.0,Automatic,Diesel,February,2023,6,Japan
41000.0,NISSAN,QASHQAI,6.0,250000.0,Manual,Diesel,November,2022,14,Japan
41000.0,NISSAN,NAVARA,25.0,280000.0,Manual,Diesel,November,2022,17,Japan
37700.0,NISSAN,JUKE,6.0,175000.0,Manual,Diesel,January,2023,12,Japan
44000.0,NISSAN,NAVARA,8.0,122000.0,Manual,Gasoline,January,2023,15,Japan
19800.0,NISSAN,TERRANO,11.0,248000.0,Manual,Diesel,January,2023,32,Japan
56000.0,NISSAN,QASHQAI,5.0,190000.0,Manual,Diesel,February,2023,10,Japan
85000.0,NISSAN,QASHQAI,7.0,62000.0,Manual,Gasoline,January,2023,6,Japan
12000.0,NISSAN,TERRANO,11.0,120000.0,Manual,Diesel,December,2022,29,Japan
68000.0,NISSAN,QASHQAI,6.0,120000.0,Automatic,Gasoline,January,2023,8,Japan
65000.0,NISSAN,JUKE,5.0,91000.0,Manual,Diesel,January,2023,8,Japan
27500.0,NISSAN,MICRA,5.0,93000.0,Manual,Gasoline,January,2023,7,Japan
34500.0,NISSAN,QASHQAI,6.0,171000.0,Manual,Diesel,December,2022,12,Japan
28000.0,NISSAN,MURANO,17.0,168000.0,Automatic,Gasoline,January,2023,16,Japan
41500.0,NISSAN,NAVARA,8.0,295000.0,Automatic,Diesel,December,2022,16,Japan
74000.0,NISSAN,JUKE,6.0,60000.0,Manual,Gasoline,February,2024,3,Japan
42000.0,NISSAN,JUKE,7.0,160000.0,Manual,Gasoline,February,2024,10,Japan
42500.0,NISSAN,JUKE,6.0,105000.0,Manual,Gasoline,February,2024,12,Japan
55000.0,NISSAN,JUKE,6.0,134000.0,Manual,Gasoline,February,2024,9,Japan
45000.0,NISSAN,JUKE,5.0,115000.0,Manual,Gasoline,February,2024,8,Japan
82000.0,NISSAN,QASHQAI TEKNA PLUS,7.0,72000.0,Automatic,Gasoline,February,2024,7,Japan
78000.0,NISSAN,QASHQAI,5.0,138000.0,Manual,Diesel,February,2024,5,Japan
39000.0,NISSAN,NAVARA,8.0,357000.0,Automatic,Diesel,February,2024,17,Japan
69000.0,NISSAN,QASHQAI,7.0,69000.0,Manual,Gasoline,February,2024,6,Japan
59500.0,NISSAN,QASHQAI TEKNA +,6.0,110000.0,Automatic,Gasoline,February,2024,7,Japan
70000.0,NISSAN,QASHQAI,6.0,115000.0,Automatic,Gasoline,February,2024,7,Japan
48000.0,NISSAN,QASHQAI+2,6.0,200000.0,Manual,Diesel,February,2024,14,Japan
68000.0,NISSAN,JUKE,6.0,120000.0,Manual,Gasoline,February,2024,7,Japan
58000.0,NISSAN,QASHQAI,6.0,167000.0,Automatic,Gasoline,February,2024,9,Japan
63000.0,NISSAN,QASHQAI,6.0,97000.0,Automatic,Gasoline,February,2024,8,Japan
55000.0,NISSAN,NAVARA,8.0,248000.0,Manual,Diesel,February,2024,14,Japan
147000.0,NISSAN,QASHQAI,6.0,22000.0,Automatic,Hybrid,February,2024,2,Japan
95000.0,NISSAN,JUKE N-DESIGN,6.0,40000.0,Automatic,Gasoline,February,2024,3,Japan
49500.0,NISSAN,NAVARA,10.0,257000.0,Manual,Diesel,February,2024,11,Japan
33500.0,NISSAN,MICRA,5.0,123000.0,Manual,Gasoline,February,2024,5,Japan
82000.0,NISSAN,QASHQAI TEKNA PLUS,6.0,63000.0,Automatic,Gasoline,February,2024,6,Japan
43000.0,NISSAN,QASHQAI,9.0,148000.0,Automatic,Gasoline,February,2024,13,Japan
29900.0,NISSAN,MICRA,5.0,37000.0,Manual,Gasoline,February,2024,10,Japan
56000.0,NISSAN,QASHQAI,6.0,143000.0,Manual,Gasoline,February,2024,10,Japan
69500.0,NISSAN,QASHQAI,6.0,121000.0,Automatic,Gasoline,February,2024,9,Japan
33000.0,NISSAN,MICRA,4.0,100000.0,Manual,Gasoline,February,2024,5,Japan
75000.0,NISSAN,QASHQAI,6.0,58100.0,Manual,Gasoline,January,2024,9,Japan
47000.0,NISSAN,JUKE TEKNA,7.0,128000.0,Automatic,Gasoline,February,2024,10,Japan
50000.0,NISSAN,NAVARA,8.0,450000.0,Manual,Diesel,February,2024,16,Japan
38000.0,NISSAN,JUKE,7.0,130000.0,Manual,Gasoline,February,2024,12,Japan
36000.0,NISSAN,MICRA,5.0,70000.0,Manual,Gasoline,February,2024,3,Japan
39500.0,NISSAN,JUKE,7.0,272000.0,Manual,Gasoline,February,2024,11,Japan
63000.0,NISSAN,QASHQAI,6.0,99000.0,Automatic,Gasoline,February,2024,7,Japan
69000.0,NISSAN,QASHQAI PURE,7.0,31000.0,Manual,Diesel,January,2024,7,Japan
27500.0,NISSAN,PATROL,11.0,300000.0,Manual,Diesel,February,2024,33,Japan
30000.0,NISSAN,SUNNY,6.0,165000.0,Manual,Gasoline,February,2024,9,Japan
73000.0,NISSAN,QASHQAI,7.0,71100.0,Manual,Gasoline,January,2024,6,Japan
47000.0,JEEP,GRAND CHEROKEE,10.0,250000.0,Automatic,Diesel,November,2023,21,United States
55000.0,JEEP,COMPASS,8.0,57000.0,Manual,Diesel,November,2023,12,United States
62000.0,JEEP,COMPASS,10.0,206000.0,Manual,Diesel,November,2023,13,United States
63000.0,JEEP,COMPASS,10.0,200000.0,Automatic,Gasoline,November,2023,8,United States
46000.0,JEEP,COMPASS,10.0,144000.0,Manual,Diesel,November,2023,12,United States
81000.0,JEEP,CHEROKEE,9.0,110000.0,Automatic,Gasoline,November,2023,5,United States
85000.0,JEEP,COMPASS,8.0,80000.0,Automatic,Gasoline,November,2023,4,United States
72000.0,JEEP,COMPASS,8.0,120000.0,Automatic,Gasoline,November,2023,6,United States
37900.0,JEEP,COMPASS,11.0,146000.0,Automatic,Gasoline,December,2023,18,United States
79000.0,JEEP,RENEGADE,8.0,95000.0,Automatic,Gasoline,December,2023,5,United States
84500.0,JEEP,RENEGADE,8.0,73000.0,Automatic,Gasoline,November,2023,2,United States
48000.0,JEEP,CHEROKEE,10.0,250000.0,Automatic,Diesel,September,2023,21,United States
68000.0,JEEP,RENEGADE,8.0,120000.0,Automatic,Gasoline,August,2023,6,United States
28500.0,JEEP,CHEROKEE,11.0,280000.0,Automatic,Diesel,May,2023,25,United States
85000.0,JEEP,RENEGADE,8.0,80000.0,Automatic,Gasoline,August,2023,4,United States
37900.0,JEEP,COMPASS,11.0,220000.0,Automatic,Gasoline,February,2024,18,United States
76000.0,JEEP,RENEGADE,8.0,95000.0,Automatic,Gasoline,February,2024,5,United States
85000.0,JEEP,RENEGADE,8.0,80000.0,Automatic,Gasoline,February,2024,4,United States
73500.0,JEEP,RENEGADE TURBO LIMITED BVA,8.0,122000.0,Automatic,Gasoline,February,2024,6,United States
71500.0,JEEP,RENEGADE,8.0,157000.0,Automatic,Gasoline,February,2024,7,United States
127000.0,JEEP,COMPASS,8.0,36000.0,Manual,Gasoline,February,2024,3,United States
108000.0,JEEP,WRANGLER,14.0,189000.0,Automatic,Gasoline,February,2024,15,United States
350000.0,JEEP,GRAND CHEROKEE LIMITED,20.0,20000.0,Automatic,Gasoline,February,2024,5,United States
70000.0,JEEP,RENEGADE,8.0,120000.0,Automatic,Gasoline,February,2024,6,United States
68000.0,JEEP,RENEGADE ROUGE,6.0,124000.0,Manual,Gasoline,February,2024,7,United States
235000.0,JEEP,WRANGLER SAHARA,20.0,63000.0,Automatic,Gasoline,February,2024,7,United States
105000.0,JEEP,RENEGADE,7.0,20000.0,Automatic,Gasoline,February,2024,1,United States
45000.0,PORSCHE,BOXSTER,16.0,147000.0,Manual,Diesel,November,2023,17,Germany
75000.0,PORSCHE,CAYENNE,27.0,203000.0,Automatic,Gasoline,December,2023,19,Germany
27000.0,PORSCHE,CAYENNE,8.0,130000.0,Automatic,Gasoline,March,2023,17,Germany
27000.0,PORSCHE,CAYENNE,16.0,235000.0,Automatic,Gasoline,February,2023,17,Germany
326000.0,PORSCHE,CAYENNE GTS,33.0,79000.0,Automatic,Gasoline,February,2024,8,Germany
98000.0,PORSCHE,CAYENNE GTS,33.0,148000.0,Automatic,Gasoline,February,2024,15,Germany
159000.0,PORSCHE,CAYENNE PACK NIGHT,21.0,198000.0,Automatic,Gasoline,February,2024,12,Germany
445000.0,PORSCHE,CAYENNE COUPE,25.0,67000.0,Automatic,Gasoline,February,2024,4,Germany
78000.0,PORSCHE,CAYENNE,21.0,160000.0,Automatic,Gasoline,February,2024,17,Germany
435000.0,PORSCHE,CAYENNE COUPE,25.0,56000.0,Automatic,Gasoline,February,2024,5,Germany
155000.0,PORSCHE,CAYENNE,15.0,120000.0,Automatic,Diesel,February,2024,12,Germany
78000.0,PORSCHE,CAYENNE,21.0,224000.0,Automatic,Gasoline,February,2024,16,Germany
55000.0,PORSCHE,CAYENNE,27.0,234000.0,Automatic,Gasoline,February,2024,21,Germany
95000.0,PORSCHE,CAYENNE GTS,31.0,150000.0,Automatic,Gasoline,February,2024,14,Germany
169000.0,PORSCHE,PANAMERA 4S,30.0,96000.0,Automatic,Gasoline,February,2024,13,Germany
355000.0,PORSCHE,MACAN S,26.0,52000.0,Automatic,Gasoline,February,2024,5,Germany
185000.0,PORSCHE,CAYENNE,21.0,70000.0,Automatic,Gasoline,February,2024,11,Germany
53000.0,PORSCHE,CAYENNE,23.0,252000.0,Automatic,Gasoline,February,2024,17,Germany
440000.0,PORSCHE,CAYENNE,23.0,58000.0,Automatic,Gasoline,February,2024,4,Germany
185000.0,PORSCHE,PANAMERA,20.0,80000.0,Automatic,Gasoline,February,2024,12,Germany
440000.0,PORSCHE,CAYENNE COUPE,25.0,79000.0,Automatic,Gasoline,February,2024,4,Germany
530000.0,PORSCHE,CAYENNE,23.0,4700.0,Automatic,Gasoline,February,2024,2,Germany
78000.0,PORSCHE,CAYENNE,30.0,212000.0,Automatic,Gasoline,February,2024,15,Germany
480000.0,PORSCHE,CAYENNE,21.0,19000.0,Automatic,Hybrid,February,2024,2,Germany
168000.0,PORSCHE,PANAMERA,20.0,54000.0,Automatic,Gasoline,February,2024,13,Germany
72000.0,PORSCHE,CAYENNE,21.0,203000.0,Automatic,Gasoline,February,2024,16,Germany
180000.0,PORSCHE,CAYENNE,30.0,229000.0,Automatic,Gasoline,February,2024,12,Germany
69000.0,PORSCHE,CAYENNE,21.0,191000.0,Automatic,Gasoline,February,2024,17,Germany
225000.0,PORSCHE,MACAN S,23.0,121000.0,Automatic,Gasoline,February,2024,9,Germany
180000.0,PORSCHE,CAYENNE,21.0,122000.0,Automatic,Gasoline,February,2024,10,Germany
235000.0,PORSCHE,MACAN,15.0,44816.0,Automatic,Gasoline,February,2024,7,Germany
230000.0,PORSCHE,PANAMERA,30.0,126000.0,Automatic,Gasoline,February,2024,15,Germany
100000.0,PORSCHE,CAYENNE,16.0,107000.0,Automatic,Diesel,February,2024,15,Germany
180000.0,PORSCHE,PANAMERA 4S,30.0,80000.0,Automatic,Gasoline,January,2024,13,Germany
109000.0,PORSCHE,CAYENNE GTS,33.0,147000.0,Automatic,Gasoline,February,2024,14,Germany
329000.0,PORSCHE,MACAN TURBO,29.0,85000.0,Automatic,Gasoline,January,2024,5,Germany
42000.0,PORSCHE,CAYENNE,27.0,250000.0,Automatic,Gasoline,February,2024,19,Germany
179000.0,PORSCHE,CAYENNE KIT TURBO,21.0,90000.0,Automatic,Gasoline,January,2024,12,Germany
91000.0,PORSCHE,CAYENNE TURBO,43.0,120000.0,Automatic,Gasoline,February,2024,16,Germany
172000.0,PORSCHE,CAYENNE KIT GTS,30.0,142000.0,Automatic,Gasoline,February,2024,13,Germany
255000.0,PORSCHE,PANAMERA PLATINUM EDITION,20.0,100000.0,Automatic,Gasoline,February,2024,10,Germany
185000.0,PORSCHE,MACAN S,23.0,110000.0,Automatic,Gasoline,February,2024,9,Germany
160000.0,PORSCHE,CAYENNE,21.0,148000.0,Automatic,Gasoline,January,2024,11,Germany
470000.0,PORSCHE,CAYENNE COUPE FULL BLACK PACK S,24.0,45000.0,Automatic,Gasoline,January,2024,5,Germany
48500.0,MINI,ONE,4.0,144000.0,Manual,Gasoline,November,2023,9,United Kingdom
48000.0,MINI,ONE,5.0,190000.0,Manual,Gasoline,November,2023,9,United Kingdom
45000.0,MINI,COOPER,7.0,79000.0,Automatic,Gasoline,November,2023,14,United Kingdom
26500.0,MINI,ONE,5.0,230000.0,Manual,Gasoline,November,2023,15,United Kingdom
39500.0,MINI,COOPER,10.0,104000.0,Automatic,Gasoline,November,2023,12,United Kingdom
55000.0,MINI,ONE,5.0,83000.0,Manual,Gasoline,November,2023,9,United Kingdom
28500.0,MINI,ONE,5.0,256000.0,Manual,Gasoline,November,2023,14,United Kingdom
46500.0,MINI,COUNTRYMAN,6.0,200000.0,Manual,Gasoline,November,2023,11,United Kingdom
53000.0,MINI,MINI,5.0,80000.0,Manual,Gasoline,December,2023,9,United Kingdom
45000.0,MINI,MINI,4.0,160000.0,Manual,Gasoline,November,2023,9,United Kingdom
28000.0,MINI,MINI,6.0,280000.0,Manual,Diesel,November,2023,14,United Kingdom
48500.0,MINI,MINI,4.0,144000.0,Manual,Gasoline,November,2023,9,United Kingdom
36000.0,MINI,MINI,5.0,163000.0,Manual,Gasoline,September,2023,13,United Kingdom
75000.0,MINI,MINI CABRIOLET,6.0,172000.0,Manual,Gasoline,November,2023,5,United Kingdom
24500.0,MINI,MINI,5.0,179000.0,Manual,Gasoline,November,2023,15,United Kingdom
29000.0,MINI,MINI,5.0,180000.0,Manual,Gasoline,October,2023,15,United Kingdom
75000.0,MINI,MINI,6.0,76000.0,Manual,Gasoline,May,2023,6,United Kingdom
21000.0,MINI,MINI,7.0,220000.0,Manual,Gasoline,July,2023,21,United Kingdom
27000.0,MINI,MINI,4.0,232000.0,Manual,Gasoline,June,2023,12,United Kingdom
23500.0,MINI,MINI,5.0,140500.0,Manual,Gasoline,May,2023,16,United Kingdom
73000.0,MINI,MINI,5.0,80000.0,Manual,Gasoline,November,2022,7,United Kingdom
58000.0,MINI,MINI,4.0,80000.0,Manual,Gasoline,November,2022,9,United Kingdom
46000.0,MINI,MINI,7.0,94000.0,Manual,Gasoline,February,2023,10,United Kingdom
52000.0,MINI,MINI,4.0,57000.0,Manual,Gasoline,December,2022,9,United Kingdom
52000.0,MINI,MINI,4.0,57000.0,Manual,Gasoline,December,2022,9,United Kingdom
59000.0,MINI,COUNTRYMAN,6.0,120000.0,Manual,Gasoline,February,2024,9,United Kingdom
158000.0,MINI,COUNTRYMAN S,5.0,35000.0,Automatic,Hybrid,February,2024,5,United Kingdom
57000.0,MINI,ONE,4.0,70000.0,Manual,Gasoline,February,2024,8,United Kingdom
105000.0,MINI,COOPER S,7.0,32529.0,Automatic,Gasoline,February,2024,4,United Kingdom
73000.0,MINI,COUPE ONE,5.0,200000.0,Manual,Gasoline,February,2024,7,United Kingdom
43000.0,MINI,3 PORTES,7.0,141000.0,Automatic,Gasoline,February,2024,11,United Kingdom
57000.0,MINI,3 PORTES,5.0,90000.0,Manual,Gasoline,February,2024,9,United Kingdom
46500.0,MINI,3 PORTES,4.0,144000.0,Manual,Gasoline,February,2024,9,United Kingdom
46000.0,MINI,COUNTRYMAN,7.0,105390.0,Manual,Gasoline,February,2024,13,United Kingdom
31500.0,MINI,3 PORTES,4.0,179000.0,Manual,Gasoline,February,2024,14,United Kingdom
30000.0,MINI,3 PORTES,5.0,229000.0,Manual,Gasoline,February,2024,14,United Kingdom
127000.0,MINI,COOPER,7.0,20000.0,Automatic,Gasoline,February,2024,3,United Kingdom
60000.0,MINI,5 PORTES,4.0,156000.0,Automatic,Gasoline,February,2024,9,United Kingdom
